35 935 1
35 1767 1
35 346 0
35 276 0
35 856 0
35 203 0
35 120 0
35 254 0
35 1064 0
35 1882 0
35 393 0
35 700 0
35 1152 0
35 243 0
35 686 0
35 958 0
35 401 0
35 1283 0
35 51 0
35 1426 0
35 172 0
35 1615 0
36 997 1
36 438 1
36 1132 1
36 422 1
36 1198 1
36 447 1
36 151 1
36 1282 1
36 1209 1
36 1638 1
36 1385 0
36 1925 0
36 771 0
36 1253 0
36 1 0
36 190 0
36 268 0
36 1155 0
36 524 0
36 637 0
36 1384 0
36 1395 0
36 143 0
36 336 0
36 1070 0
36 667 0
36 622 0
36 1505 0
36 1493 0
36 473 0
37 188 1
37 946 1
37 1499 1
37 385 1
37 519 1
37 1245 1
37 1236 1
37 1413 1
37 1377 1
37 1466 1
37 1085 0
37 569 0
37 930 0
37 1008 0
37 1303 0
37 1325 0
37 1107 0
37 1195 0
37 191 0
37 1422 0
37 1739 0
37 1311 0
37 1881 0
37 53 0
37 453 0
37 469 0
37 1335 0
37 1298 0
37 1228 0
37 797 0
38 556 1
38 938 1
38 761 1
38 20 1
38 1083 1
38 1449 1
38 320 1
38 441 1
38 1223 1
38 937 1
38 1770 0
38 1046 0
38 1660 0
38 1398 0
38 57 0
38 148 0
38 1596 0
38 794 0
38 261 0
38 472 0
38 145 0
38 1210 0
38 496 0
38 161 0
38 1772 0
38 1144 0
38 854 0
38 1463 0
38 384 0
38 1822 0
39 1513 1
39 1812 1
39 1851 1
39 1719 1
39 446 1
39 1703 1
39 932 1
39 1708 1
39 1579 1
39 1578 1
39 832 0
39 710 0
39 1444 0
39 356 0
39 682 0
39 1471 0
39 605 0
39 1634 0
39 835 0
39 644 0
39 528 0
39 1713 0
39 1047 0
39 1152 0
39 1418 0
39 620 0
39 805 0
39 998 0
39 311 0
39 607 0
40 830 1
40 844 1
40 836 1
40 826 1
40 835 1
40 838 1
40 843 1
40 825 1
40 750 1
40 827 1
40 1410 0
40 659 0
40 1795 0
40 1869 0
40 377 0
40 489 0
40 219 0
40 1478 0
40 1696 0
40 441 0
40 1467 0
40 469 0
40 1452 0
40 1155 0
40 880 0
40 731 0
40 812 0
40 986 0
40 784 0
40 839 0
41 136 1
41 1283 1
41 80 1
41 1152 1
41 209 1
41 413 1
41 1195 1
41 1172 1
41 438 1
41 1125 1
41 1766 0
41 369 0
41 1014 0
41 250 0
41 161 0
41 1815 0
41 662 0
41 412 0
41 1492 0
41 446 0
41 592 0
41 1338 0
41 182 0
41 832 0
41 321 0
41 992 0
41 182 0
41 943 0
41 1875 0
41 1158 0
42 1365 1
42 249 1
42 247 1
42 312 1
42 1221 1
42 1255 1
42 241 1
42 1035 1
42 442 1
42 949 1
42 749 0
42 562 0
42 955 0
42 1117 0
42 191 0
42 1559 0
42 1764 0
42 737 0
42 621 0
42 312 0
42 1274 0
42 1783 0
42 1878 0
42 1017 0
42 275 0
42 389 0
42 903 0
42 1062 0
42 1083 0
42 1038 0
43 655 1
43 343 1
43 240 1
43 1414 1
43 1156 1
43 783 1
43 1478 1
43 1339 1
43 1293 1
43 650 1
43 1134 0
43 883 0
43 1418 0
43 990 0
43 1326 0
43 1817 0
43 590 0
43 576 0
43 781 0
43 885 0
43 366 0
43 1759 0
43 920 0
43 689 0
43 1893 0
43 1783 0
43 805 0
43 1131 0
43 745 0
43 1878 0
44 1741 1
44 381 1
44 176 1
44 511 1
44 1220 1
44 406 1
44 354 1
44 644 1
44 516 1
44 1093 1
44 1546 0
44 988 0
44 1607 0
44 459 0
44 389 0
44 134 0
44 1247 0
44 891 0
44 1038 0
44 1639 0
44 546 0
44 911 0
44 1764 0
44 328 0
44 1419 0
44 525 0
44 727 0
44 432 0
44 1861 0
44 531 0
45 73 1
45 375 1
45 84 1
45 52 1
45 558 1
45 721 1
45 89 1
45 545 1
45 372 1
45 1334 1
45 1564 0
45 1783 0
45 1008 0
45 353 0
45 907 0
45 385 0
45 651 0
45 210 0
45 1737 0
45 953 0
45 1178 0
45 175 0
45 659 0
45 1378 0
45 1873 0
45 1702 0
45 80 0
45 1463 0
45 664 0
45 1235 0
46 562 1
46 402 1
46 169 1
46 1864 1
46 287 1
46 1506 1
46 332 1
46 505 1
46 55 1
46 99 1
46 1726 0
46 1879 0
46 25 0
46 555 0
46 1062 0
46 792 0
46 1158 0
46 1552 0
46 1651 0
46 987 0
46 1573 0
46 40 0
46 1299 0
46 737 0
46 421 0
46 1354 0
46 349 0
46 706 0
46 1678 0
46 78 0
47 1484 1
47 1912 1
47 1474 1
47 1704 1
47 1809 1
47 1884 1
47 1877 1
47 1747 1
47 1567 1
47 1902 1
47 578 0
47 1354 0
47 1122 0
47 85 0
47 1425 0
47 428 0
47 1010 0
47 829 0
47 1148 0
47 1075 0
47 274 0
47 1069 0
47 1063 0
47 1909 0
47 950 0
47 46 0
47 1216 0
47 1023 0
47 1826 0
47 216 0
48 319 1
48 477 1
48 15 1
48 723 1
48 951 1
48 1342 1
48 504 1
48 277 1
48 1394 1
48 288 1
48 648 0
48 1549 0
48 953 0
48 1422 0
48 1874 0
48 744 0
48 1646 0
48 1623 0
48 1130 0
48 561 0
48 207 0
48 1334 0
48 1482 0
48 191 0
48 807 0
48 1322 0
48 1619 0
48 1145 0
48 742 0
48 194 0
49 1161 1
49 479 1
49 532 1
49 904 1
49 548 1
49 1081 1
49 696 1
49 1215 1
49 370 1
49 8 1
49 357 0
49 17 0
49 167 0
49 727 0
49 1747 0
49 1165 0
49 1300 0
49 1300 0
49 906 0
49 556 0
49 1442 0
49 1645 0
49 419 0
49 939 0
49 1160 0
49 1 0
49 1106 0
49 417 0
49 63 0
49 1077 0
50 290 1
50 969 1
50 1909 1
50 820 1
50 639 1
50 1736 1
50 515 1
50 1226 1
50 1206 1
50 1475 1
50 1608 0
50 1234 0
50 510 0
50 894 0
50 120 0
50 1232 0
50 108 0
50 401 0
50 1828 0
50 1810 0
50 484 0
50 1114 0
50 1078 0
50 1771 0
50 341 0
50 1170 0
50 1351 0
50 969 0
50 367 0
50 828 0
